event,time,src,dst,packetName,srcPort,dstPort,pktLen
412,21.6023,10.1.0.21,10.1.0.42,attack,9003,9002,100
413,21.6028,10.1.0.21,10.1.0.42,attack,9003,9002,100
414,21.6032,10.1.0.21,10.1.0.42,attack,9003,9002,100
415,21.6036,10.1.0.21,10.1.0.42,attack,9003,9002,100
416,21.6041,10.1.0.21,10.1.0.42,attack,9003,9002,100
417,21.6046,10.1.0.21,10.1.0.42,attack,9003,9002,100
418,21.605,10.1.0.21,10.1.0.42,attack,9003,9002,100
419,21.6054,10.1.0.21,10.1.0.42,attack,9003,9002,100
420,21.6057,10.1.0.21,10.1.0.42,attack,9003,9002,100
421,21.6061,10.1.0.21,10.1.0.42,attack,9003,9002,100
422,21.6065,10.1.0.21,10.1.0.42,attack,9003,9002,100
423,21.6068,10.1.0.21,10.1.0.42,attack,9003,9002,100
424,21.6072,10.1.0.21,10.1.0.42,attack,9003,9002,100
425,21.6077,10.1.0.21,10.1.0.42,attack,9003,9002,100
426,21.6108,10.1.0.6,10.1.0.42,normal,9001,9002,100
427,21.6118,10.1.0.6,10.1.0.42,normal,9001,9002,100
428,21.6196,10.1.0.11,10.1.0.42,attack,9003,9002,100
429,21.6199,10.1.0.11,10.1.0.42,attack,9003,9002,100
430,21.6222,10.1.0.11,10.1.0.42,attack,9003,9002,100
431,21.6239,10.1.0.11,10.1.0.42,attack,9003,9002,100
432,21.626,10.1.0.11,10.1.0.42,attack,9003,9002,100
433,21.6292,10.1.0.11,10.1.0.42,attack,9003,9002,100
434,21.6295,10.1.0.11,10.1.0.42,attack,9003,9002,100
435,21.63,10.1.0.11,10.1.0.42,attack,9003,9002,100
436,21.6321,10.1.0.11,10.1.0.42,attack,9003,9002,100
437,21.6342,10.1.0.11,10.1.0.42,attack,9003,9002,100
438,21.6358,10.1.0.11,10.1.0.42,attack,9003,9002,100
439,21.6377,10.1.0.11,10.1.0.42,attack,9003,9002,100
440,21.6399,10.1.0.12,10.1.0.42,normal,9001,9002,100
441,21.6402,10.1.0.11,10.1.0.42,attack,9003,9002,100
442,21.643,10.1.0.11,10.1.0.42,attack,9003,9002,100
443,21.6495,10.1.0.11,10.1.0.42,attack,9003,9002,100
444,21.6509,10.1.0.11,10.1.0.42,attack,9003,9002,100
445,21.6512,10.1.0.11,10.1.0.42,attack,9003,9002,100
446,21.6516,10.1.0.11,10.1.0.42,attack,9003,9002,100
447,21.6521,10.1.0.11,10.1.0.42,attack,9003,9002,100
448,21.653,10.1.0.11,10.1.0.42,attack,9003,9002,100
449,21.6532,10.1.0.11,10.1.0.42,attack,9003,9002,100
450,21.6537,10.1.0.11,10.1.0.42,attack,9003,9002,100
451,21.6567,10.1.0.11,10.1.0.42,attack,9003,9002,100
452,21.6571,10.1.0.11,10.1.0.42,attack,9003,9002,100
453,21.6605,10.1.0.11,10.1.0.42,attack,9003,9002,100
454,21.6609,10.1.0.11,10.1.0.42,attack,9003,9002,100
455,21.6618,10.1.0.11,10.1.0.42,attack,9003,9002,100
456,21.6624,10.1.0.11,10.1.0.42,attack,9003,9002,100
457,21.6627,10.1.0.11,10.1.0.42,attack,9003,9002,100
458,21.6634,10.1.0.11,10.1.0.42,attack,9003,9002,100
459,21.664,10.1.0.11,10.1.0.42,attack,9003,9002,100
460,21.6646,10.1.0.11,10.1.0.42,attack,9003,9002,100
461,21.6653,10.1.0.11,10.1.0.42,attack,9003,9002,100
462,21.6662,10.1.0.11,10.1.0.42,attack,9003,9002,100
463,21.6664,10.1.0.11,10.1.0.42,attack,9003,9002,100
464,21.6674,10.1.0.11,10.1.0.42,attack,9003,9002,100
465,21.6687,10.1.0.11,10.1.0.42,attack,9003,9002,100
466,21.6699,10.1.0.11,10.1.0.42,attack,9003,9002,100
467,21.6706,10.1.0.11,10.1.0.42,attack,9003,9002,100
468,21.6714,10.1.0.11,10.1.0.42,attack,9003,9002,100
469,21.6724,10.1.0.11,10.1.0.42,attack,9003,9002,100
470,21.6776,10.1.0.11,10.1.0.42,attack,9003,9002,100
471,21.6813,10.1.0.11,10.1.0.42,attack,9003,9002,100
472,21.682,10.1.0.11,10.1.0.42,attack,9003,9002,100
473,21.6823,10.1.0.11,10.1.0.42,attack,9003,9002,100
474,21.6838,10.1.0.6,10.1.0.42,normal,9001,9002,100
475,21.6851,10.1.0.11,10.1.0.42,attack,9003,9002,100
476,21.6854,10.1.0.11,10.1.0.42,attack,9003,9002,100
477,21.6857,10.1.0.11,10.1.0.42,attack,9003,9002,100
478,21.6864,10.1.0.11,10.1.0.42,attack,9003,9002,100
479,21.6868,10.1.0.11,10.1.0.42,attack,9003,9002,100
480,21.6872,10.1.0.11,10.1.0.42,attack,9003,9002,100
481,21.6877,10.1.0.11,10.1.0.42,attack,9003,9002,100
482,21.6884,10.1.0.11,10.1.0.42,normal,9001,9002,100
483,21.7002,10.1.0.21,10.1.0.42,attack,9003,9002,100
484,21.7007,10.1.0.21,10.1.0.42,attack,9003,9002,100
485,21.701,10.1.0.21,10.1.0.42,attack,9003,9002,100
486,21.7014,10.1.0.21,10.1.0.42,attack,9003,9002,100
487,21.7018,10.1.0.21,10.1.0.42,attack,9003,9002,100
488,21.7027,10.1.0.11,10.1.0.42,attack,9003,9002,100
489,21.7031,10.1.0.21,10.1.0.42,attack,9003,9002,100
490,21.7033,10.1.0.21,10.1.0.42,attack,9003,9002,100
491,21.7036,10.1.0.21,10.1.0.42,attack,9003,9002,100
492,21.7039,10.1.0.21,10.1.0.42,attack,9003,9002,100
493,21.7043,10.1.0.21,10.1.0.42,attack,9003,9002,100
494,21.7047,10.1.0.21,10.1.0.42,attack,9003,9002,100
495,21.7051,10.1.0.21,10.1.0.42,attack,9003,9002,100
496,21.7053,10.1.0.21,10.1.0.42,attack,9003,9002,100
497,21.7056,10.1.0.21,10.1.0.42,attack,9003,9002,100
498,21.706,10.1.0.21,10.1.0.42,attack,9003,9002,100
499,21.7064,10.1.0.21,10.1.0.42,attack,9003,9002,100
500,21.7068,10.1.0.21,10.1.0.42,attack,9003,9002,100
501,21.707,10.1.0.21,10.1.0.42,attack,9003,9002,100
502,21.7074,10.1.0.21,10.1.0.42,attack,9003,9002,100
503,21.7077,10.1.0.21,10.1.0.42,attack,9003,9002,100
504,21.7147,10.1.0.11,10.1.0.42,attack,9003,9002,100
505,21.7154,10.1.0.11,10.1.0.42,attack,9003,9002,100
506,21.7174,10.1.0.11,10.1.0.42,attack,9003,9002,100
507,21.7178,10.1.0.11,10.1.0.42,attack,9003,9002,100
508,21.7181,10.1.0.11,10.1.0.42,attack,9003,9002,100
509,21.7193,10.1.0.11,10.1.0.42,attack,9003,9002,100
510,21.7204,10.1.0.11,10.1.0.42,attack,9003,9002,100
511,21.7212,10.1.0.11,10.1.0.42,attack,9003,9002,100
512,21.722,10.1.0.11,10.1.0.42,attack,9003,9002,100
513,21.7235,10.1.0.11,10.1.0.42,attack,9003,9002,100
514,21.725,10.1.0.11,10.1.0.42,attack,9003,9002,100
515,21.7262,10.1.0.13,10.1.0.42,normal,9001,9002,100
516,21.7271,10.1.0.11,10.1.0.42,attack,9003,9002,100
517,21.7282,10.1.0.11,10.1.0.42,attack,9003,9002,100
518,21.7298,10.1.0.11,10.1.0.42,attack,9003,9002,100
519,21.7314,10.1.0.11,10.1.0.42,attack,9003,9002,100
520,21.7347,10.1.0.11,10.1.0.42,attack,9003,9002,100
521,21.7357,10.1.0.11,10.1.0.42,attack,9003,9002,100
522,21.737,10.1.0.11,10.1.0.42,attack,9003,9002,100
523,21.738,10.1.0.11,10.1.0.42,attack,9003,9002,100
524,21.7563,10.1.0.16,10.1.0.42,normal,9001,9002,100
525,21.7761,10.1.0.36,10.1.0.42,normal,9001,9002,100
526,21.8002,10.1.0.21,10.1.0.42,attack,9003,9002,100
527,21.8005,10.1.0.21,10.1.0.42,attack,9003,9002,100
528,21.8009,10.1.0.21,10.1.0.42,attack,9003,9002,100
529,21.8013,10.1.0.21,10.1.0.42,attack,9003,9002,100
530,21.8015,10.1.0.21,10.1.0.42,attack,9003,9002,100
531,21.8018,10.1.0.21,10.1.0.42,attack,9003,9002,100
532,21.8022,10.1.0.21,10.1.0.42,attack,9003,9002,100
533,21.8024,10.1.0.21,10.1.0.42,attack,9003,9002,100
534,21.8028,10.1.0.21,10.1.0.42,attack,9003,9002,100
535,21.8031,10.1.0.21,10.1.0.42,attack,9003,9002,100
536,21.8035,10.1.0.21,10.1.0.42,attack,9003,9002,100
537,21.8038,10.1.0.21,10.1.0.42,attack,9003,9002,100
538,21.8041,10.1.0.21,10.1.0.42,attack,9003,9002,100
539,21.8044,10.1.0.21,10.1.0.42,attack,9003,9002,100
540,21.8047,10.1.0.21,10.1.0.42,attack,9003,9002,100
541,21.8051,10.1.0.21,10.1.0.42,attack,9003,9002,100
542,21.8056,10.1.0.21,10.1.0.42,attack,9003,9002,100
543,21.8061,10.1.0.21,10.1.0.42,attack,9003,9002,100
544,21.8068,10.1.0.21,10.1.0.42,attack,9003,9002,100
545,21.8072,10.1.0.21,10.1.0.42,attack,9003,9002,100
546,21.8158,10.1.0.11,10.1.0.42,attack,9003,9002,100
547,21.8162,10.1.0.11,10.1.0.42,attack,9003,9002,100
548,21.8165,10.1.0.11,10.1.0.42,attack,9003,9002,100
549,21.8172,10.1.0.11,10.1.0.42,attack,9003,9002,100
550,21.8192,10.1.0.11,10.1.0.42,attack,9003,9002,100
551,21.8196,10.1.0.11,10.1.0.42,attack,9003,9002,100
552,21.8209,10.1.0.11,10.1.0.42,attack,9003,9002,100
553,21.8223,10.1.0.11,10.1.0.42,attack,9003,9002,100
554,21.8236,10.1.0.11,10.1.0.42,attack,9003,9002,100
555,21.8251,10.1.0.11,10.1.0.42,attack,9003,9002,100
556,21.8266,10.1.0.11,10.1.0.42,attack,9003,9002,100
557,21.8281,10.1.0.11,10.1.0.42,attack,9003,9002,100
558,21.8295,10.1.0.11,10.1.0.42,attack,9003,9002,100
559,21.8312,10.1.0.11,10.1.0.42,attack,9003,9002,100
560,21.8329,10.1.0.11,10.1.0.42,attack,9003,9002,100
561,21.8379,10.1.0.11,10.1.0.42,attack,9003,9002,100
562,21.8392,10.1.0.11,10.1.0.42,attack,9003,9002,100
563,21.8409,10.1.0.11,10.1.0.42,attack,9003,9002,100
564,21.8416,10.1.0.12,10.1.0.42,normal,9001,9002,100
565,21.8484,10.1.0.11,10.1.0.42,attack,9003,9002,100
566,21.8497,10.1.0.11,10.1.0.42,attack,9003,9002,100
567,21.8758,10.1.0.23,10.1.0.42,normal,9001,9002,100
568,21.8999,10.1.0.16,10.1.0.42,normal,9001,9002,100
569,21.9013,10.1.0.21,10.1.0.42,attack,9003,9002,100
570,21.9016,10.1.0.21,10.1.0.42,attack,9003,9002,100
571,21.9021,10.1.0.21,10.1.0.42,attack,9003,9002,100
572,21.9025,10.1.0.21,10.1.0.42,attack,9003,9002,100
573,21.9028,10.1.0.21,10.1.0.42,attack,9003,9002,100
574,21.9031,10.1.0.21,10.1.0.42,attack,9003,9002,100
575,21.9035,10.1.0.21,10.1.0.42,attack,9003,9002,100
576,21.9038,10.1.0.21,10.1.0.42,attack,9003,9002,100
577,21.9041,10.1.0.21,10.1.0.42,attack,9003,9002,100
578,21.9044,10.1.0.21,10.1.0.42,attack,9003,9002,100
579,21.9047,10.1.0.21,10.1.0.42,attack,9003,9002,100
580,21.905,10.1.0.21,10.1.0.42,attack,9003,9002,100
581,21.9055,10.1.0.21,10.1.0.42,attack,9003,9002,100
582,21.9058,10.1.0.21,10.1.0.42,attack,9003,9002,100
583,21.9064,10.1.0.21,10.1.0.42,attack,9003,9002,100
584,21.9068,10.1.0.21,10.1.0.42,attack,9003,9002,100
585,21.9071,10.1.0.21,10.1.0.42,attack,9003,9002,100
586,21.9075,10.1.0.21,10.1.0.42,attack,9003,9002,100
587,21.9081,10.1.0.21,10.1.0.42,attack,9003,9002,100
588,21.9085,10.1.0.21,10.1.0.42,attack,9003,9002,100
589,21.9096,10.1.0.21,10.1.0.42,normal,9001,9002,100
590,21.9208,10.1.0.11,10.1.0.42,attack,9003,9002,100
591,21.9228,10.1.0.11,10.1.0.42,attack,9003,9002,100
592,21.9243,10.1.0.11,10.1.0.42,attack,9003,9002,100
593,21.9247,10.1.0.11,10.1.0.42,attack,9003,9002,100
594,21.9303,10.1.0.11,10.1.0.42,attack,9003,9002,100
595,21.9308,10.1.0.11,10.1.0.42,attack,9003,9002,100
596,21.9312,10.1.0.11,10.1.0.42,attack,9003,9002,100
597,21.9317,10.1.0.11,10.1.0.42,attack,9003,9002,100
598,21.9321,10.1.0.11,10.1.0.42,attack,9003,9002,100
599,21.9325,10.1.0.11,10.1.0.42,attack,9003,9002,100
600,21.9328,10.1.0.11,10.1.0.42,attack,9003,9002,100
601,21.9331,10.1.0.11,10.1.0.42,attack,9003,9002,100
602,21.9335,10.1.0.11,10.1.0.42,attack,9003,9002,100
603,21.9339,10.1.0.11,10.1.0.42,attack,9003,9002,100
604,21.9342,10.1.0.11,10.1.0.42,attack,9003,9002,100
605,21.9372,10.1.0.11,10.1.0.42,attack,9003,9002,100
606,21.9386,10.1.0.11,10.1.0.42,attack,9003,9002,100
607,21.9417,10.1.0.11,10.1.0.42,attack,9003,9002,100
608,21.9428,10.1.0.11,10.1.0.42,attack,9003,9002,100
609,21.9438,10.1.0.11,10.1.0.42,attack,9003,9002,100
610,21.9545,10.1.0.11,10.1.0.42,normal,9001,9002,100
611,21.9561,10.1.0.6,10.1.0.42,normal,9001,9002,100
612,22.0002,10.1.0.21,10.1.0.42,attack,9003,9002,100
613,22.0004,10.1.0.21,10.1.0.42,attack,9003,9002,100
614,22.0008,10.1.0.21,10.1.0.42,attack,9003,9002,100
615,22.0011,10.1.0.21,10.1.0.42,attack,9003,9002,100
616,22.0015,10.1.0.21,10.1.0.42,attack,9003,9002,100
617,22.002,10.1.0.21,10.1.0.42,attack,9003,9002,100
618,22.0024,10.1.0.21,10.1.0.42,attack,9003,9002,100
619,22.0028,10.1.0.21,10.1.0.42,attack,9003,9002,100
620,22.0031,10.1.0.21,10.1.0.42,attack,9003,9002,100
621,22.0035,10.1.0.21,10.1.0.42,attack,9003,9002,100
622,22.0038,10.1.0.21,10.1.0.42,attack,9003,9002,100
623,22.0042,10.1.0.21,10.1.0.42,attack,9003,9002,100
624,22.0045,10.1.0.21,10.1.0.42,attack,9003,9002,100
625,22.005,10.1.0.21,10.1.0.42,attack,9003,9002,100
626,22.0055,10.1.0.21,10.1.0.42,attack,9003,9002,100
627,22.0059,10.1.0.21,10.1.0.42,attack,9003,9002,100
628,22.0062,10.1.0.21,10.1.0.42,attack,9003,9002,100
629,22.0068,10.1.0.21,10.1.0.42,attack,9003,9002,100
630,22.007,10.1.0.21,10.1.0.42,attack,9003,9002,100
631,22.0074,10.1.0.21,10.1.0.42,attack,9003,9002,100
632,22.0171,10.1.0.11,10.1.0.42,attack,9003,9002,100
633,22.0178,10.1.0.11,10.1.0.42,attack,9003,9002,100
634,22.0186,10.1.0.11,10.1.0.42,attack,9003,9002,100
635,22.019,10.1.0.11,10.1.0.42,attack,9003,9002,100
636,22.0195,10.1.0.11,10.1.0.42,attack,9003,9002,100
637,22.0205,10.1.0.11,10.1.0.42,attack,9003,9002,100
638,22.0249,10.1.0.11,10.1.0.42,attack,9003,9002,100
639,22.0261,10.1.0.11,10.1.0.42,attack,9003,9002,100
640,22.0421,10.1.0.11,10.1.0.42,attack,9003,9002,100
641,22.0425,10.1.0.11,10.1.0.42,attack,9003,9002,100
642,22.0428,10.1.0.11,10.1.0.42,attack,9003,9002,100
643,22.0432,10.1.0.11,10.1.0.42,attack,9003,9002,100
644,22.0435,10.1.0.11,10.1.0.42,attack,9003,9002,100
645,22.0438,10.1.0.11,10.1.0.42,attack,9003,9002,100
646,22.0441,10.1.0.11,10.1.0.42,attack,9003,9002,100
647,22.0444,10.1.0.11,10.1.0.42,attack,9003,9002,100
648,22.0447,10.1.0.12,10.1.0.42,normal,9001,9002,100
649,22.045,10.1.0.11,10.1.0.42,attack,9003,9002,100
650,22.0453,10.1.0.11,10.1.0.42,attack,9003,9002,100
651,22.0456,10.1.0.11,10.1.0.42,attack,9003,9002,100
652,22.0459,10.1.0.11,10.1.0.42,attack,9003,9002,100
653,22.0557,10.1.0.11,10.1.0.42,normal,9001,9002,100
654,22.08,10.1.0.13,10.1.0.42,normal,9001,9002,100
655,22.1002,10.1.0.21,10.1.0.42,attack,9003,9002,100
656,22.1005,10.1.0.21,10.1.0.42,attack,9003,9002,100
657,22.1009,10.1.0.21,10.1.0.42,attack,9003,9002,100
658,22.1013,10.1.0.21,10.1.0.42,attack,9003,9002,100
659,22.1017,10.1.0.21,10.1.0.42,attack,9003,9002,100
660,22.1021,10.1.0.21,10.1.0.42,attack,9003,9002,100
661,22.1025,10.1.0.21,10.1.0.42,attack,9003,9002,100
662,22.1029,10.1.0.21,10.1.0.42,attack,9003,9002,100
663,22.1032,10.1.0.21,10.1.0.42,attack,9003,9002,100
664,22.1034,10.1.0.21,10.1.0.42,attack,9003,9002,100
665,22.1038,10.1.0.21,10.1.0.42,attack,9003,9002,100
666,22.1041,10.1.0.21,10.1.0.42,attack,9003,9002,100
667,22.1046,10.1.0.21,10.1.0.42,attack,9003,9002,100
668,22.1049,10.1.0.21,10.1.0.42,attack,9003,9002,100
669,22.1052,10.1.0.21,10.1.0.42,attack,9003,9002,100
670,22.1056,10.1.0.21,10.1.0.42,attack,9003,9002,100
671,22.106,10.1.0.21,10.1.0.42,attack,9003,9002,100
672,22.1064,10.1.0.21,10.1.0.42,attack,9003,9002,100
673,22.1069,10.1.0.21,10.1.0.42,attack,9003,9002,100
674,22.1072,10.1.0.21,10.1.0.42,attack,9003,9002,100
675,22.1106,10.1.0.11,10.1.0.42,attack,9003,9002,100
676,22.1119,10.1.0.11,10.1.0.42,attack,9003,9002,100
677,22.1137,10.1.0.11,10.1.0.42,attack,9003,9002,100
678,22.1156,10.1.0.11,10.1.0.42,attack,9003,9002,100
679,22.1167,10.1.0.11,10.1.0.42,attack,9003,9002,100
680,22.1171,10.1.0.11,10.1.0.42,attack,9003,9002,100
681,22.1175,10.1.0.11,10.1.0.42,attack,9003,9002,100
682,22.1179,10.1.0.11,10.1.0.42,attack,9003,9002,100
683,22.1223,10.1.0.11,10.1.0.42,attack,9003,9002,100
684,22.1227,10.1.0.11,10.1.0.42,attack,9003,9002,100
685,22.1246,10.1.0.11,10.1.0.42,attack,9003,9002,100
686,22.1287,10.1.0.23,10.1.0.42,normal,9001,9002,100
687,22.1292,10.1.0.11,10.1.0.42,attack,9003,9002,100
688,22.1325,10.1.0.11,10.1.0.42,attack,9003,9002,100
689,22.1341,10.1.0.11,10.1.0.42,attack,9003,9002,100
690,22.1364,10.1.0.11,10.1.0.42,attack,9003,9002,100
691,22.1387,10.1.0.11,10.1.0.42,attack,9003,9002,100
692,22.1438,10.1.0.11,10.1.0.42,attack,9003,9002,100
693,22.146,10.1.0.11,10.1.0.42,attack,9003,9002,100
694,22.1467,10.1.0.11,10.1.0.42,attack,9003,9002,100
695,22.1474,10.1.0.11,10.1.0.42,attack,9003,9002,100
696,22.1559,10.1.0.21,10.1.0.42,normal,9001,9002,100
697,22.2002,10.1.0.21,10.1.0.42,attack,9003,9002,100
698,22.2004,10.1.0.21,10.1.0.42,attack,9003,9002,100
699,22.2009,10.1.0.21,10.1.0.42,attack,9003,9002,100
700,22.2015,10.1.0.21,10.1.0.42,attack,9003,9002,100
701,22.2018,10.1.0.21,10.1.0.42,attack,9003,9002,100
702,22.202,10.1.0.21,10.1.0.42,attack,9003,9002,100
703,22.2023,10.1.0.21,10.1.0.42,attack,9003,9002,100
704,22.2027,10.1.0.21,10.1.0.42,attack,9003,9002,100
705,22.2031,10.1.0.21,10.1.0.42,attack,9003,9002,100
706,22.2033,10.1.0.21,10.1.0.42,attack,9003,9002,100
707,22.2038,10.1.0.21,10.1.0.42,attack,9003,9002,100
708,22.2041,10.1.0.21,10.1.0.42,attack,9003,9002,100
709,22.2047,10.1.0.21,10.1.0.42,attack,9003,9002,100
710,22.2051,10.1.0.21,10.1.0.42,attack,9003,9002,100
711,22.2056,10.1.0.21,10.1.0.42,attack,9003,9002,100
712,22.2058,10.1.0.21,10.1.0.42,attack,9003,9002,100
713,22.2062,10.1.0.21,10.1.0.42,attack,9003,9002,100
714,22.2064,10.1.0.21,10.1.0.42,attack,9003,9002,100
715,22.2068,10.1.0.21,10.1.0.42,attack,9003,9002,100
716,22.2072,10.1.0.21,10.1.0.42,attack,9003,9002,100
717,22.2138,10.1.0.11,10.1.0.42,attack,9003,9002,100
718,22.2151,10.1.0.11,10.1.0.42,attack,9003,9002,100
719,22.2181,10.1.0.11,10.1.0.42,attack,9003,9002,100
720,22.2194,10.1.0.11,10.1.0.42,attack,9003,9002,100
721,22.2219,10.1.0.11,10.1.0.42,attack,9003,9002,100
722,22.2229,10.1.0.11,10.1.0.42,attack,9003,9002,100
723,22.2235,10.1.0.11,10.1.0.42,attack,9003,9002,100
724,22.2259,10.1.0.11,10.1.0.42,attack,9003,9002,100
725,22.2269,10.1.0.11,10.1.0.42,attack,9003,9002,100
726,22.2276,10.1.0.11,10.1.0.42,attack,9003,9002,100
727,22.2307,10.1.0.11,10.1.0.42,attack,9003,9002,100
728,22.2455,10.1.0.11,10.1.0.42,attack,9003,9002,100
729,22.2476,10.1.0.11,10.1.0.42,attack,9003,9002,100
730,22.2503,10.1.0.11,10.1.0.42,attack,9003,9002,100
731,22.2532,10.1.0.11,10.1.0.42,attack,9003,9002,100
732,22.2555,10.1.0.11,10.1.0.42,attack,9003,9002,100
733,22.2587,10.1.0.11,10.1.0.42,attack,9003,9002,100
734,22.2609,10.1.0.11,10.1.0.42,attack,9003,9002,100
735,22.2627,10.1.0.11,10.1.0.42,attack,9003,9002,100
736,22.2936,10.1.0.16,10.1.0.42,normal,9001,9002,100
737,22.3002,10.1.0.21,10.1.0.42,attack,9003,9002,100
738,22.3006,10.1.0.21,10.1.0.42,attack,9003,9002,100
739,22.3021,10.1.0.21,10.1.0.42,attack,9003,9002,100
740,22.3024,10.1.0.21,10.1.0.42,attack,9003,9002,100
741,22.3027,10.1.0.21,10.1.0.42,attack,9003,9002,100
742,22.3031,10.1.0.21,10.1.0.42,attack,9003,9002,100
743,22.3035,10.1.0.21,10.1.0.42,attack,9003,9002,100
744,22.3039,10.1.0.21,10.1.0.42,attack,9003,9002,100
745,22.3044,10.1.0.21,10.1.0.42,attack,9003,9002,100
746,22.3047,10.1.0.21,10.1.0.42,attack,9003,9002,100
747,22.305,10.1.0.21,10.1.0.42,attack,9003,9002,100
748,22.3053,10.1.0.21,10.1.0.42,attack,9003,9002,100
749,22.3056,10.1.0.21,10.1.0.42,attack,9003,9002,100
750,22.3059,10.1.0.21,10.1.0.42,attack,9003,9002,100
751,22.3062,10.1.0.21,10.1.0.42,attack,9003,9002,100
752,22.3071,10.1.0.21,10.1.0.42,attack,9003,9002,100
753,22.3079,10.1.0.21,10.1.0.42,attack,9003,9002,100
754,22.3082,10.1.0.21,10.1.0.42,attack,9003,9002,100
755,22.3085,10.1.0.21,10.1.0.42,attack,9003,9002,100
756,22.3089,10.1.0.21,10.1.0.42,attack,9003,9002,100
757,22.3124,10.1.0.11,10.1.0.42,attack,9003,9002,100
758,22.3152,10.1.0.11,10.1.0.42,attack,9003,9002,100
759,22.316,10.1.0.11,10.1.0.42,attack,9003,9002,100
760,22.3567,10.1.0.13,10.1.0.42,normal,9001,9002,100
761,22.4002,10.1.0.21,10.1.0.42,attack,9003,9002,100
762,22.4005,10.1.0.21,10.1.0.42,attack,9003,9002,100
763,22.4009,10.1.0.21,10.1.0.42,attack,9003,9002,100
764,22.4014,10.1.0.21,10.1.0.42,attack,9003,9002,100
765,22.4017,10.1.0.21,10.1.0.42,attack,9003,9002,100
766,22.4021,10.1.0.21,10.1.0.42,attack,9003,9002,100
767,22.4025,10.1.0.21,10.1.0.42,attack,9003,9002,100
768,22.4028,10.1.0.21,10.1.0.42,attack,9003,9002,100
769,22.4032,10.1.0.21,10.1.0.42,attack,9003,9002,100
770,22.4036,10.1.0.21,10.1.0.42,attack,9003,9002,100
771,22.4039,10.1.0.21,10.1.0.42,attack,9003,9002,100
772,22.4042,10.1.0.21,10.1.0.42,attack,9003,9002,100
773,22.4047,10.1.0.21,10.1.0.42,attack,9003,9002,100
774,22.405,10.1.0.21,10.1.0.42,attack,9003,9002,100
775,22.4052,10.1.0.21,10.1.0.42,attack,9003,9002,100
776,22.4055,10.1.0.21,10.1.0.42,attack,9003,9002,100
777,22.4058,10.1.0.21,10.1.0.42,attack,9003,9002,100
778,22.4061,10.1.0.21,10.1.0.42,attack,9003,9002,100
779,22.4066,10.1.0.21,10.1.0.42,attack,9003,9002,100
780,22.407,10.1.0.21,10.1.0.42,attack,9003,9002,100
781,22.4267,10.1.0.11,10.1.0.42,attack,9003,9002,100
782,22.427,10.1.0.11,10.1.0.42,attack,9003,9002,100
783,22.4275,10.1.0.11,10.1.0.42,attack,9003,9002,100
784,22.4278,10.1.0.11,10.1.0.42,attack,9003,9002,100
785,22.4281,10.1.0.11,10.1.0.42,attack,9003,9002,100
786,22.4285,10.1.0.11,10.1.0.42,attack,9003,9002,100
787,22.4297,10.1.0.11,10.1.0.42,attack,9003,9002,100
788,22.4301,10.1.0.11,10.1.0.42,attack,9003,9002,100
789,22.4306,10.1.0.11,10.1.0.42,attack,9003,9002,100
790,22.4311,10.1.0.11,10.1.0.42,attack,9003,9002,100
791,22.4313,10.1.0.11,10.1.0.42,attack,9003,9002,100
792,22.4317,10.1.0.11,10.1.0.42,attack,9003,9002,100
793,22.4322,10.1.0.11,10.1.0.42,attack,9003,9002,100
794,22.4326,10.1.0.11,10.1.0.42,attack,9003,9002,100
795,22.4329,10.1.0.11,10.1.0.42,attack,9003,9002,100
796,22.4332,10.1.0.11,10.1.0.42,attack,9003,9002,100
797,22.4342,10.1.0.11,10.1.0.42,attack,9003,9002,100
798,22.4345,10.1.0.11,10.1.0.42,attack,9003,9002,100
799,22.4349,10.1.0.11,10.1.0.42,attack,9003,9002,100
800,22.4358,10.1.0.14,10.1.0.42,normal,9001,9002,100
801,22.4362,10.1.0.14,10.1.0.42,normal,9001,9002,100
802,22.4371,10.1.0.11,10.1.0.42,attack,9003,9002,100
803,22.4375,10.1.0.14,10.1.0.42,normal,9001,9002,100
804,22.4388,10.1.0.23,10.1.0.42,normal,9001,9002,100
805,22.4392,10.1.0.12,10.1.0.42,normal,9001,9002,100
806,22.4396,10.1.0.14,10.1.0.42,normal,9001,9002,100
807,22.4437,10.1.0.36,10.1.0.42,normal,9001,9002,100
808,22.4729,10.1.0.11,10.1.0.42,normal,9001,9002,100
809,22.5002,10.1.0.21,10.1.0.42,attack,9003,9002,100
810,22.5005,10.1.0.21,10.1.0.42,attack,9003,9002,100
811,22.5009,10.1.0.21,10.1.0.42,attack,9003,9002,100
812,22.5013,10.1.0.21,10.1.0.42,attack,9003,9002,100
813,22.5017,10.1.0.21,10.1.0.42,attack,9003,9002,100
814,22.5023,10.1.0.21,10.1.0.42,attack,9003,9002,100
815,22.5026,10.1.0.21,10.1.0.42,attack,9003,9002,100
816,22.503,10.1.0.21,10.1.0.42,attack,9003,9002,100
817,22.5033,10.1.0.21,10.1.0.42,attack,9003,9002,100
818,22.5036,10.1.0.21,10.1.0.42,attack,9003,9002,100
819,22.5042,10.1.0.21,10.1.0.42,attack,9003,9002,100
820,22.5051,10.1.0.21,10.1.0.42,attack,9003,9002,100
821,22.5053,10.1.0.21,10.1.0.42,attack,9003,9002,100
822,22.5056,10.1.0.21,10.1.0.42,attack,9003,9002,100
